date,year,quarter,region,country,port,product_category,monthly_demand,logistics_cost,inventory_cost,fuel_cost,holding_cost,lead_time_days,service_level,fulfillment_rate,delay_probability,disruption_score,demand_volatility
2021-08-01,2021,3,Asia,Vietnam,Singapore,Automotive,1138.3308215970699,68263.11481483604,17155.474466075244,23892.09018519261,6862.189786430098,26.027463224786803,0.7831044731267767,0.7866140216238267,0.3384726258561559,0.4246628522483781,0.25882281876639657
2019-12-01,2019,4,Africa,Kenya,Singapore,FMCG,677.1095292459437,48456.40572311676,13463.233657837394,16959.742003090865,5385.293463134958,27.041754450683626,0.7746520462443032,0.8036044899786859,0.24410864645154104,0.25910533126327995,0.13569409392721657
2022-10-01,2022,4,Africa,Kenya,Los Angeles,Electronics,689.0811328096067,64403.59176859539,12686.453934682242,22541.257119008384,5074.581573872897,43.29961398481112,0.7,0.7136629048950477,0.42708291952394867,0.47055598609767224,0.24032331238504384
2020-04-01,2020,2,North America,Mexico,Dubai,Electronics,913.8126752396125,53203.64638121803,16673.117952250886,18621.27623342631,6669.247180900355,35.126353419526495,0.7072803881706126,0.6799279925402527,0.37133680995672624,0.2975859115841079,0.14701662118263042
2019-02-01,2019,1,Asia,India,Singapore,Pharma,782.0025774727457,66275.51833757103,25956.61808510207,23196.43141814986,10382.647234040829,10.396160932512526,0.9133653255623956,0.9631595816923415,0.16500907665087058,0.165529813302834,0.1783294564572193
2022-02-01,2022,1,Asia,India,Dubai,Pharma,589.194520865584,46165.13163952459,25323.31081085679,16157.796073833604,10129.324324342717,23.094637686521896,0.8075446859456509,0.7911307983854864,0.34737153636845586,0.2759737729644127,0.2581480576759272
2023-08-01,2023,3,Asia,India,Shanghai,Pharma,1036.5751751487007,48396.23832975769,13668.437679754454,16938.68341541519,5467.375071901782,36.7969820812771,0.7,0.5978525755123862,0.3020561102431342,0.29448673371142475,0.21638689930267474
2021-11-01,2021,4,North America,USA,Los Angeles,Electronics,910.2707012834684,43549.87120418028,13103.418864482017,15242.454921463097,5241.3675457928075,33.81963559990031,0.7181697033341641,0.7742811297612204,0.4128614218469882,0.42787400428432953,0.16170782811407214
2024-06-01,2024,2,Africa,Kenya,Los Angeles,FMCG,1183.3641332236625,67596.9904032399,13692.64981761379,23658.946641133967,5477.059927045517,33.78225302687095,0.7184812247760755,0.6977932912614451,0.3469177323471888,0.26528657985588994,0.15293325936923877
2024-07-01,2024,3,Middle East,UAE,Dubai,Pharma,956.9901431896296,33150.02240730864,16053.872931697806,11602.507842558025,6421.549172679122,21.124747393460986,0.8239604383878252,0.8939329769317751,0.20533166247516274,0.1619429622409982,0.1785150868076986
2021-10-01,2021,4,North America,USA,Los Angeles,Automotive,876.9265862303573,39975.61443780314,34588.74933310255,13991.465053231097,13835.49973324102,36.91097220604751,0.7,0.7256970724764944,0.37182569004974536,0.3955773027483066,0.3638926243609093
2022-06-01,2022,2,Africa,Kenya,Rotterdam,Pharma,875.7808517152309,23946.64628543163,13775.490835301945,8381.32619990107,5510.196334120778,39.25396499028494,0.7,0.5912227173028366,0.5031953719614456,0.4046195374857176,0.1966918190992152
2019-02-01,2019,1,North America,Mexico,Rotterdam,FMCG,1003.0108713908004,58178.20161881219,16399.591510594975,20362.370566584264,6559.83660423799,24.61513885791205,0.7948738428507329,0.8022149086458499,0.2891837404506306,0.2528234092384896,0.18407448436853213
2022-08-01,2022,3,Asia,Vietnam,Shanghai,Automotive,1168.8052740011765,40681.13497370557,17110.93331842504,14238.397240796949,6844.373327370016,20.943090744883683,0.825474243792636,0.8557535667548923,0.20443740023925328,0.14333599971002806,0.10352047784931939
2019-08-01,2019,3,Africa,Kenya,Rotterdam,Electronics,1126.2894371066561,46215.889722681866,16236.520465967042,16175.561402938652,6494.608186386817,37.65268189538162,0.7,0.6342652182665135,0.35443354065345717,0.3297260188114669,0.13739465124547845
2019-12-01,2019,4,Africa,Kenya,Dubai,FMCG,799.9913989676976,68814.51793099176,20098.12115175017,24085.081275847115,8039.248460700068,27.109076080251928,0.7740910326645672,0.8137650699709995,0.3058037037493081,0.2947472789127574,0.18726175592376812
2024-08-01,2024,3,Asia,Vietnam,Singapore,FMCG,644.8696625797088,66792.88153206938,36401.034283951085,23377.508536224283,14560.413713580434,26.652976519176644,0.7778918623401947,0.7695151850652097,0.26820466661418585,0.31590069519387376,0.12726576058571792
2019-06-01,2019,2,Asia,China,Shanghai,Pharma,1020.489535096433,31904.66496399124,19322.640103053818,11166.632737396932,7729.056041221527,21.440024835674514,0.821333126369379,0.8208570650119752,0.2516107673245854,0.21062360927728976,0.29594387787255905
2022-03-01,2022,1,Africa,Egypt,Singapore,Electronics,1023.4159260028609,52884.606757668786,16639.862421038848,18509.612365184075,6655.94496841554,19.008698118053722,0.8415941823495523,0.8129090395134363,0.18388474095983343,0.19562883945389753,0.24848651687618525
2024-05-01,2024,2,Asia,China,Shanghai,Electronics,830.4356684351459,67548.07213659011,16479.61619946131,23641.825247806537,6591.8464797845245,16.60545189592429,0.8616212342006309,0.8916494661909673,0.15819223398032298,0.14376039555297768,0.27372164552416295
2022-02-01,2022,1,North America,USA,Singapore,FMCG,1396.2217104879448,57589.391293976136,17879.292240979437,20156.286952891645,7151.716896391776,44.05184300826314,0.7,0.712525753306638,0.5274350372863738,0.40169614080833205,0.1931071877127745
2021-10-01,2021,4,North America,Canada,Rotterdam,Automotive,1101.6257529103586,79779.22794306732,29565.634274685708,27922.72978007356,11826.253709874283,28.292314616174682,0.7642307115318776,0.7017503867590063,0.32368575432084856,0.33049211672803824,0.16673341601544853
2023-03-01,2023,1,Asia,India,Dubai,Electronics,947.7256403119154,75549.15358179926,22686.761091105265,26442.20375362974,9074.704436442107,36.7956544672778,0.7,0.672717081955909,0.42452126800999446,0.5375420951699216,0.2378468915096606
2022-04-01,2022,2,North America,Mexico,Shanghai,Electronics,942.1915593397126,59363.153660201235,17446.99774751279,20777.10378107043,6978.799099005116,51.796442081431266,0.7,0.6944083959507278,0.6322215633673364,0.5329824055897632,0.18096710822391254
2021-06-01,2021,2,Middle East,Saudi Arabia,Dubai,Electronics,1210.2200089889552,38295.02114877206,24817.40685949991,13403.25740207022,9926.962743799966,28.069612040240187,0.7660865663313318,0.7192944561879286,0.34522224536112817,0.2771167678975107,0.08935661436180849
2020-06-01,2020,2,Europe,Poland,Shanghai,FMCG,785.9867349573329,53819.84516410108,15422.916109183308,18836.94580743538,6169.166443673324,25.88805312208555,0.7842662239826204,0.7947182684568734,0.34902094954754087,0.27120960814925854,0.2752705120457152
2020-02-01,2020,1,Europe,Poland,Rotterdam,Automotive,758.4958679095124,45202.35806056639,34741.55400849397,15820.825321198236,13896.621603397589,24.89349419689312,0.7925542150258906,0.8467134956313118,0.182363766962235,0.14417265673431456,0.2483972991460483
2021-02-01,2021,1,Europe,Netherlands,Singapore,Electronics,788.7747282308313,55727.27949477001,30691.703073162207,19504.5478231695,12276.681229264883,31.36172943585103,0.7386522547012414,0.7537498467289737,0.3268797964064555,0.2420395115630717,0.23975364883617795
2020-07-01,2020,3,Middle East,Saudi Arabia,Dubai,Electronics,1125.9313230169355,49067.181955119326,23962.79589332982,17173.513684291764,9585.118357331929,27.418379632888485,0.7715135030592626,0.7930631217138522,0.25369410122333086,0.2632262884173003,0.2410965777133273
2020-10-01,2020,4,Asia,India,Los Angeles,Pharma,1070.1366505543547,84900.62712171214,24645.329719218593,29715.219492599248,9858.131887687437,20.766418074717535,0.8269465160440206,0.8139649517295751,0.23661096430213907,0.28026208477232467,0.2351289163993281
2024-02-01,2024,1,Africa,Kenya,Shanghai,FMCG,958.2560780490251,69221.7664652844,23325.01081799357,24227.618262849537,9330.004327197428,23.481341469173955,0.8043221544235504,0.7838986232050127,0.20956897593855614,0.23036173978542704,0.1921490287920282
2022-09-01,2022,3,Asia,China,Rotterdam,Electronics,539.6257922787274,59913.72821454487,1999.2002407226973,20969.804875090704,799.680096289079,12.91866527498842,0.8923444560417632,0.8137357339250446,0.08117381193852712,0.1021332516278655,0.0950544090711629
2021-08-01,2021,3,Middle East,UAE,Singapore,Electronics,1038.90410016985,71624.39897886293,18327.85924212886,25068.539642602023,7331.1436968515445,44.27338469538625,0.7,0.6688128960677252,0.464640443007077,0.538644331566602,0.23156197041657772
2024-02-01,2024,1,Middle East,Saudi Arabia,Singapore,Pharma,1572.9429289401955,66907.77959632927,18219.04395715474,23417.722858715246,7287.617582861896,29.5771494234041,0.7535237548049658,0.7856033860463689,0.37705086189661385,0.3757519274198445,0.10123363603620757
2020-12-01,2020,4,North America,Canada,Shanghai,Automotive,884.4102013560315,31064.257575035368,20169.000151549808,10872.490151262378,8067.600060619923,26.564361383726432,0.7786303218022798,0.8079619606542372,0.2217846165278166,0.27320533845739964,0.17090089528625757
2023-06-01,2023,2,Middle East,Saudi Arabia,Singapore,Electronics,1292.4192720896976,62887.43666028563,24861.561160152174,22010.602831099968,9944.624464060871,35.047347909726014,0.7079387674189499,0.7124717747592636,0.36796463677475844,0.3466396196072503,0.2151606581157037
2023-08-01,2023,3,Middle East,Saudi Arabia,Rotterdam,Electronics,935.0742720092078,48043.54191998217,27567.789945375418,16815.239671993757,11027.115978150168,37.39046432421255,0.7,0.7720682636833853,0.3797766134572319,0.2788165670333418,0.2770004165167422
2023-06-01,2023,2,North America,USA,Dubai,Electronics,862.021162947731,65553.04213838704,15640.380117669703,22943.564748435463,6256.1520470678815,25.384373786437738,0.7884635517796855,0.8079312313869272,0.2122376691746707,0.1775514288312293,0.19823920115377414
2020-05-01,2020,2,Middle East,Saudi Arabia,Shanghai,FMCG,1085.6713567434563,47023.541189096555,16509.03382364072,16458.239416183795,6603.613529456288,42.10472686684961,0.7,0.7281960932883396,0.4937258763623518,0.3907891737074941,0.19143876000783794
2021-12-01,2021,4,Africa,Egypt,Singapore,FMCG,956.2664537558742,37432.00883212271,23766.74269546602,13101.203091242947,9506.697078186407,41.806253363167535,0.7,0.6564211612902144,0.39536414130852815,0.4026271700789693,0.1511931062363969
2024-04-01,2024,2,Asia,China,Rotterdam,Automotive,1100.2461612742509,68176.70315292297,15954.953100888692,23861.84610352304,6381.981240355477,35.580848061477816,0.7034929328210182,0.6759936379405143,0.49005753284935305,0.4886190432107846,0.061786524068665166
2020-10-01,2020,4,Asia,China,Rotterdam,Automotive,1077.5603629430377,58968.42223855987,20575.831359720978,20638.947783495954,8230.332543888391,18.392565180816824,0.8467286234931931,0.8446596180198376,0.21815481301807316,0.20480514356872653,0.22720196625395178
2020-01-01,2020,1,Europe,Netherlands,Shanghai,Pharma,597.2348880538296,37168.57036881564,26825.521252864928,13008.999629085474,10730.208501145971,42.259064355017756,0.7,0.5886460817865553,0.4579156021466411,0.5137284316074436,0.12580825652319078
2024-06-01,2024,2,Africa,Egypt,Singapore,Pharma,514.9460579924122,53899.197664733096,15820.18661826275,18864.719182656583,6328.0746473051,38.636482317710914,0.7,0.7988039675646317,0.469483883885483,0.4722051050457626,0.25522800400198337
2023-07-01,2023,3,Africa,Kenya,Rotterdam,Pharma,1136.661257270665,58622.7782848423,17211.310272004626,20517.972399694805,6884.524108801851,40.91902998501526,0.7,0.6878350419890218,0.5241622267591883,0.5325928627782565,0.2744192014975639
2019-12-01,2019,4,Middle East,Saudi Arabia,Los Angeles,Pharma,1153.0424630688804,45092.47324286143,23339.783692332414,15782.365635001499,9335.913476932967,19.98956980042715,0.8334202516631071,0.7697249000004266,0.22870278678965542,0.2709490004102667,0.1801798867234044
2022-10-01,2022,4,Africa,Egypt,Singapore,Pharma,762.2220966637037,65197.77634802337,19953.534236038307,22819.22172180818,7981.413694415323,26.67690089848874,0.7776924925125939,0.7674692749177687,0.26804878287773826,0.2617944885156428,0.2571583055268517
2022-01-01,2022,1,North America,Mexico,Rotterdam,Automotive,836.0248549151115,46137.755552407085,27514.449141476518,16148.214443342478,11005.779656590608,34.24874367187245,0.7145938027343963,0.7418908584898392,0.49313324651104545,0.5887383965287593,0.12934412770043813
2023-04-01,2023,2,Africa,Kenya,Rotterdam,Pharma,1469.9118187227173,60269.58065249579,14901.373805638374,21094.353228373526,5960.54952225535,23.528197375737474,0.803931688535521,0.8444318189076118,0.2465107868762494,0.27159176736956814,0.21348890853754388
2024-06-01,2024,2,Middle East,Saudi Arabia,Shanghai,Electronics,1130.8917558306182,62923.28854865915,26250.154405930385,22023.1509920307,10500.061762372155,25.774306075167065,0.7852141160402745,0.6861478637089644,0.3629360904862181,0.40967903815818907,0.2773261135249949
2020-12-01,2020,4,North America,USA,Shanghai,Pharma,1063.4383886214828,54535.70820958986,20141.57365901652,19087.49787335645,8056.629463606609,28.931973480645453,0.7589002209946212,0.6631134378124632,0.33199936450862466,0.40029062855028474,0.2169447838377387
2023-04-01,2023,2,Africa,Egypt,Dubai,FMCG,950.148686983848,51655.56345246304,18789.713907609665,18079.44720836206,7515.885563043867,27.56671736538034,0.7702773552884972,0.8429201357426844,0.40385958132596517,0.4008156283977043,0.22597633223406485
2019-05-01,2019,2,Europe,Netherlands,Shanghai,Electronics,590.7541789692247,78690.54068938695,17178.84827261971,27541.689241285432,6871.539309047885,42.09545403360138,0.7,0.6640847143213815,0.5059298061214706,0.43819706212890824,0.08135981194829736
2022-01-01,2022,1,Middle East,UAE,Singapore,FMCG,852.7052059508659,58961.4226809852,13997.817061542451,20636.49793834482,5599.126824616981,29.577218957227238,0.7535231753564396,0.7361337550904966,0.3781302320220013,0.27138614059967087,0.1726911075309721
2023-10-01,2023,4,Asia,China,Shanghai,FMCG,1181.3707140420513,66970.93385003891,25906.765562323486,23439.826847513617,10362.706224929396,32.96889442404585,0.7252592131329513,0.5682618678852704,0.35368413951742983,0.42549335013922274,0.22044479082843432
2021-11-01,2021,4,Asia,Vietnam,Rotterdam,Automotive,760.9994267975679,30965.36013128702,29580.37690384046,10837.876045950456,11832.150761536184,34.15459716603768,0.715378356949686,0.7871565667498005,0.4350591793333765,0.30622148606706223,0.28952571476756517
2019-02-01,2019,1,Africa,Egypt,Los Angeles,Automotive,676.863307007319,32333.41360554322,16995.288909696803,11316.694761940127,6798.115563878721,25.061516859465833,0.7911540261711181,0.7393816596098715,0.25286414153514714,0.24819878124684583,0.2462763228518275
2023-05-01,2023,2,Asia,Vietnam,Rotterdam,Electronics,766.5855611266845,30313.420541496827,14115.451253983052,10609.69718952389,5646.180501593221,22.947276152371707,0.8087726987302357,0.815550470157453,0.2825276553425838,0.31310403016012517,0.22412340868436142
2022-01-01,2022,1,Asia,Vietnam,Singapore,FMCG,1124.4005444777774,48996.451811217,21867.804080677583,17148.75813392595,8747.121632271033,41.30477212899025,0.7,0.62493034528146,0.5644079966191292,0.44625430201023136,0.20570524018792244
2022-06-01,2022,2,Africa,Egypt,Singapore,Electronics,966.2330761817503,49357.79639753815,15796.795648579453,17275.22873913835,6318.718259431782,23.226846951030794,0.8064429420747434,0.8414864308501426,0.2988068035786103,0.251769637440337,0.23340225138900805
2020-12-01,2020,4,North America,USA,Shanghai,Pharma,916.2922872892123,47466.003203095424,22016.21915872964,16613.101121083397,8806.487663491856,30.759849781082316,0.7436679184909807,0.7992146401649111,0.27195623867105223,0.24536551815819024,0.3058313691535867
2020-09-01,2020,3,Asia,China,Los Angeles,Electronics,1408.7747073310395,54680.291341548,25593.772771503318,19138.1019695418,10237.509108601327,14.787839337165048,0.8767680055236247,0.8977752513741908,0.16178975009305058,0.13802069769426104,0.21151442941057844
2023-08-01,2023,3,Africa,Kenya,Dubai,Automotive,1053.4549035408934,42503.22767936103,12053.585735090073,14876.12968777636,4821.434294036029,37.87470756768727,0.7,0.7092025395846353,0.38630294453898156,0.4130831831529925,0.17763329417718535
2024-04-01,2024,2,Asia,Vietnam,Los Angeles,Automotive,1049.1073779927985,49826.26152431247,20176.580192119916,17439.19153350936,8070.632076847967,32.92730862257992,0.7256057614785006,0.715262710390942,0.3438240933970411,0.3317623256003415,0.15588407427197357
2019-06-01,2019,2,Middle East,UAE,Rotterdam,Electronics,989.3691328087348,49104.26134374111,19661.130341659522,17186.49147030939,7864.452136663809,40.04435138127976,0.7,0.7486605497889371,0.49983627010560544,0.6109063714898215,0.2868247664945999
2024-12-01,2024,4,Africa,Egypt,Rotterdam,Pharma,1468.8626692014946,55771.416868426335,13637.36685170462,19519.995903949217,5454.9467406818485,28.579835993625515,0.7618347000531207,0.7464331173087088,0.4070299781326774,0.39582494803133184,0.2697249591837824
2020-01-01,2020,1,Europe,Germany,Rotterdam,Automotive,814.6061527437533,45714.69197232573,20591.81645045746,16000.142190314005,8236.726580182984,27.901053592207607,0.7674912200649366,0.748791229877237,0.3345294645922723,0.4197708888099482,0.14804190019513974
2022-03-01,2022,1,Africa,Egypt,Shanghai,Automotive,936.1018727912491,43134.182342540276,22296.112062426553,15096.963819889095,8918.444824970622,26.543771526058894,0.7788019039495092,0.6604774088074798,0.22417498130215868,0.25638061176957566,0.18961902931320798
2019-07-01,2019,3,Middle East,UAE,Los Angeles,FMCG,1147.3951618096953,54865.847931266035,22778.595839950467,19203.046775943112,9111.438335980187,24.156167904612268,0.7986986007948977,0.8428891966680713,0.26193834971986524,0.31161411181586535,0.20373790200694195
2023-10-01,2023,4,Asia,Vietnam,Singapore,FMCG,1325.5537663673715,53040.0837143003,16704.601207713116,18564.029300005102,6681.840483085247,17.677199745447737,0.8526900021212689,0.8624727060428554,0.2545541965106026,0.20181858719465845,0.19487037611063915
2022-05-01,2022,2,Asia,China,Rotterdam,Electronics,602.4985145625728,43482.252588903924,17595.09654919586,15218.788406116373,7038.038619678344,24.230343459775654,0.7980804711685362,0.7948626386965412,0.24053132868049262,0.2597976706908154,0.19726947665066863
2022-01-01,2022,1,Asia,Vietnam,Singapore,Pharma,1058.9480842462676,45806.15635018627,12854.200495575715,16032.154722565194,5141.680198230286,32.347892660174566,0.7304342278318786,0.7239166130348393,0.26634739160468696,0.26792358401905375,0.22891178861927833
2023-11-01,2023,4,Asia,Vietnam,Los Angeles,Automotive,1515.7018303474451,55539.80648071572,17595.037349977552,19438.9322682505,7038.0149399910215,33.688015379983185,0.7192665385001401,0.68557679777201,0.31310183145353604,0.30892223300014143,0.19259136064388926
2019-02-01,2019,1,Asia,China,Los Angeles,Electronics,1689.4509478064579,48121.713146892725,29636.08487822509,16842.599601412454,11854.433951290037,29.654578528616046,0.7528785122615329,0.6963087383203841,0.30399285601049225,0.3224909626314599,0.16796807585278187
2021-01-01,2021,1,Asia,India,Rotterdam,Automotive,1027.6854350713313,33983.865688970036,27908.47404943678,11894.352991139513,11163.389619774713,46.86623769252626,0.7,0.6326083734324339,0.5346411656464548,0.5456793435449356,0.05996822773366578
2021-09-01,2021,3,Europe,Germany,Singapore,Electronics,453.9150991882369,54492.12201935304,19939.17516406936,19072.242706773563,7975.6700656277435,38.602632889800674,0.7,0.6664826711346754,0.41241992110972914,0.34994514674593885,0.21582956637808098
2021-06-01,2021,2,Middle East,UAE,Los Angeles,Pharma,1082.8098491291437,61882.986840712794,15229.746682722942,21659.045394249475,6091.8986730891775,35.24353608759803,0.7063038659366832,0.6657383122567714,0.2685231178965317,0.2028766868482203,0.11013991393838027
2019-09-01,2019,3,Middle East,UAE,Los Angeles,Pharma,988.2126477892052,50742.11125707507,27716.84951794117,17759.738939976272,11086.73980717647,19.537540691452524,0.8371871609045622,0.8553037914308771,0.267572084233688,0.23404428867863514,0.3741408147614138
2021-10-01,2021,4,North America,USA,Los Angeles,FMCG,1179.610218568258,59412.43939148447,9494.459642096683,20794.35378701956,3797.7838568386733,27.210741820969382,0.7732438181585884,0.819512108731201,0.23013460150201426,0.20537163185414692,0.24180324695621772
2022-01-01,2022,1,Middle East,UAE,Rotterdam,Pharma,960.6938894633939,44938.99243179397,20654.861702784834,15728.64735112789,8261.944681113933,38.70483842240263,0.7,0.7477783148084455,0.5055087101491045,0.6132539298590038,0.20208936044103543
2021-03-01,2021,1,Middle East,Saudi Arabia,Dubai,Automotive,1091.1290987177974,58799.422742949726,24007.48845797696,20579.797960032403,9602.995383190784,19.400832571782267,0.8383263952351477,0.9012554668418911,0.22974644126427493,0.22899094896666258,0.09872191275853529
2020-10-01,2020,4,Middle East,UAE,Los Angeles,Automotive,1400.2337620440264,42585.49432587657,19310.71399283138,14904.923014056798,7724.2855971325525,34.054815363422904,0.7162098719714758,0.6790402323425738,0.3785538016978821,0.2884441872713503,0.26600660178883695
2019-12-01,2019,4,Europe,Germany,Los Angeles,FMCG,960.182411882072,38004.78739228581,25498.498022156113,13301.675587300033,10199.399208862445,23.118554321150928,0.8073453806570756,0.727693520021064,0.2185656341233122,0.16957080812351097,0.03117968064380891
2019-07-01,2019,3,Middle East,UAE,Dubai,Electronics,1234.2010595864042,68356.47685517748,23797.92757789785,23924.766899312115,9519.171031159141,32.65845031570282,0.7278462473691432,0.6321197781190059,0.37330851318948594,0.41258361989054776,0.37988238743503167
2019-05-01,2019,2,Middle East,UAE,Singapore,Automotive,953.7552219474186,50412.592323865494,13398.347341012439,17644.40731335292,5359.338936404976,35.194479629851415,0.7067126697512383,0.6086121068376986,0.35412592314594515,0.25113162202477496,0.12614067815785585
2019-01-01,2019,1,Middle East,UAE,Los Angeles,FMCG,1415.3148396501342,35638.43395578083,23458.653822902324,12473.451884523289,9383.46152916093,33.44937942133592,0.7212551714888673,0.6862890561734739,0.3329202830578356,0.3594981287719773,0.27715905856169987
2023-03-01,2023,1,Africa,Kenya,Los Angeles,Pharma,662.4355011548361,52617.885674019744,14204.265071095524,18416.25998590691,5681.70602843821,25.350981760672784,0.7887418186610602,0.7159316045169588,0.23331046942049277,0.2976060886916007,0.14607206638785727
2022-08-01,2022,3,Middle East,Saudi Arabia,Rotterdam,Pharma,756.2983688507951,34013.23589129119,25910.685262872525,11904.632561951916,10364.27410514901,22.474195531186815,0.8127150372401098,0.8942510103217758,0.28336936779618666,0.20671779178241512,0.07936431995491383
2020-02-01,2020,1,Middle East,Saudi Arabia,Rotterdam,FMCG,1159.1205240675163,62607.54286599663,13607.66049599845,21912.64000309882,5443.064198399381,26.895643523711737,0.7758696373024022,0.7766666945529862,0.23637072129098105,0.2608649932615457,0.17803874127668212
2023-10-01,2023,4,Asia,Vietnam,Shanghai,Electronics,500.6320175586465,56317.09013852429,24853.342685877145,19710.9815484835,9941.337074350859,31.782048381224634,0.7351495968231281,0.7615559350703158,0.25346412861149115,0.19085517988464176,0.26895542342711964
2024-06-01,2024,2,Africa,Egypt,Rotterdam,FMCG,1004.9451226020543,49409.908478684934,18257.038090112743,17293.467967539727,7302.815236045098,48.115645257220706,0.7,0.7813127922829682,0.5157892662412138,0.37582854815515454,0.1315228660754862
2020-11-01,2020,4,Africa,Egypt,Shanghai,Automotive,935.888459136383,51734.10240647631,15140.299702516972,18106.935842266706,6056.119881006789,34.865666661742345,0.7094527778188138,0.6185272967406092,0.32904225193561887,0.24424974417354703,0.24997240470119916
2022-09-01,2022,3,Africa,Egypt,Shanghai,Automotive,1266.1382832968745,61257.81405762305,15729.33280234348,21440.234920168066,6291.733120937392,33.292238252422905,0.7225646812298091,0.6959927789434205,0.3295296402867826,0.2860049387765915,0.2040338038043844
2019-07-01,2019,3,Asia,India,Singapore,Automotive,755.3928068278353,60941.05070492379,17965.194618496385,21329.367746723325,7186.077847398555,23.42760127949108,0.8047699893375744,0.8045089710831776,0.24771288031209757,0.21466302390218003,0.18490295634327047
2023-07-01,2023,3,Africa,Egypt,Rotterdam,Electronics,1165.067262204684,34835.14639332353,24743.875134494185,12192.301237663234,9897.550053797675,24.56761942064218,0.7952698381613151,0.7778554841294327,0.2961780991280031,0.30563960375351057,0.2028385929196221
2019-01-01,2019,1,North America,Mexico,Dubai,FMCG,830.3843740461618,50032.395209149814,26332.410736891135,17511.338323202435,10532.964294756455,37.71760964653271,0.7,0.7482041354702591,0.41562160012620314,0.32739637971295976,0.30315623687846194
2019-11-01,2019,4,Africa,Egypt,Rotterdam,Automotive,1120.5582950912697,66575.43215791025,22660.210362883692,23301.40125526859,9064.084145153478,13.429553855129434,0.8880870512072547,0.9106855668493459,0.2314318009241333,0.21650964992292765,0.2121745163147733
2022-05-01,2022,2,North America,Mexico,Los Angeles,Pharma,854.5737835296067,47383.35192545712,19628.729774358915,16584.173173909992,7851.491909743567,36.277364837641564,0.7,0.6727535745959118,0.4091729016306405,0.5140878144605222,0.13963347150289468
2023-10-01,2023,4,Asia,India,Dubai,Electronics,783.0801781631754,34905.37680762223,28030.225952777964,12216.881882667782,11212.090381111186,31.16215389639762,0.7403153841966865,0.7763983072102462,0.34593324184846075,0.4092495885609361,0.25724920457181033
2021-03-01,2021,1,North America,Mexico,Rotterdam,FMCG,847.9807647742815,57494.0332399231,15675.52267143831,20122.911633973083,6270.209068575325,24.01104122293206,0.7999079898088994,0.8220107266105305,0.2923653939268923,0.2849021809754511,0.12402691897934594
2024-02-01,2024,1,North America,Canada,Dubai,Automotive,1248.7061692535895,49075.72565693073,20850.908872251275,17176.503979925754,8340.36354890051,33.1405707206715,0.7238285773277375,0.7506024309574797,0.36223474213060586,0.33847419464952716,0.23951796173508588
2020-09-01,2020,3,Middle East,Saudi Arabia,Los Angeles,Pharma,873.830564762867,46493.66823752596,20040.87270959668,16272.783883134085,8016.3490838386715,32.8128013695725,0.7265599885868959,0.7082631658304616,0.3759125923012289,0.3124097479448477,0.325780456417478
2022-12-01,2022,4,North America,USA,Dubai,Automotive,968.2720479205959,56390.78780268848,25309.299027276964,19736.775730940968,10123.719610910786,21.773993083156782,0.8185500576403602,0.7805867765024401,0.16031023245444942,0.18685384410596276,0.18672352317366397
2023-02-01,2023,1,Africa,Egypt,Rotterdam,Electronics,1256.1770627216893,26051.465039755807,23149.574413494916,9118.012763914532,9259.829765397966,21.90046835376366,0.8174960970519695,0.8144673167997428,0.2103364557780349,0.20441672184667578,0.18350100308763226
2022-03-01,2022,1,Africa,Egypt,Los Angeles,Automotive,1212.0843769807138,42510.031870248386,28025.988533630345,14878.511154586933,11210.39541345214,6.839595646804746,0.9430033696099605,0.9352441627701146,0.023613034929034195,0.01871108628049291,0.13391674639529227
2019-03-01,2019,1,North America,Mexico,Shanghai,FMCG,1341.818521287457,39177.491278528454,29739.341928283255,13712.121947484959,11895.736771313303,21.268739647638142,0.8227605029363488,0.8540663499096729,0.23696495732964262,0.26650887080830155,0.1499873979637818
2019-05-01,2019,2,Asia,China,Los Angeles,FMCG,951.3873605608753,71191.92632836143,30621.483334765988,24917.174214926497,12248.593333906396,37.169344977681305,0.7,0.6795761150808391,0.3222346566108186,0.2670680565196074,0.31368565673259696
2022-11-01,2022,4,Middle East,UAE,Shanghai,FMCG,1102.2136106260916,74437.50489952664,11894.015664367995,26053.12671483432,4757.606265747198,35.188986747346775,0.7067584437721102,0.665248092796529,0.4500605892523429,0.5106052773072753,0.30096532828714895
2019-04-01,2019,2,North America,USA,Rotterdam,Pharma,1461.7241703030245,49734.06125981536,20842.70541890198,17406.921440935374,8337.082167560793,25.426967512353404,0.7881086040637216,0.7507691417181659,0.3175664094179269,0.34685236764459,0.17105133652786225
2022-03-01,2022,1,Africa,Kenya,Dubai,Automotive,1533.5252568080648,45031.050878372145,30040.20058872546,15760.86780743025,12016.080235490184,39.84592765908161,0.7,0.6985105160432901,0.398829465432314,0.4091042144250708,0.2276492091254025
2021-01-01,2021,1,Asia,India,Singapore,Electronics,1030.8706089982315,48270.133947112445,9472.307299368478,16894.546881489354,3788.9229197473915,32.9125193710844,0.7257290052409633,0.7445116571393319,0.33849153840064045,0.3587677356753491,0.11303372687823784
2020-08-01,2020,3,North America,Canada,Los Angeles,FMCG,1130.7662806029823,60745.18334873135,20852.976807831103,21260.814172055972,8341.190723132442,13.218445077785951,0.8898462910184504,0.896651068361754,0.11420637763388022,0.14255634476029952,0.23242727711825267
